Log File Created Successfully!!..

ChoosePixelFormat Successful!!..	{Index : 5}
SetPixelFormat Successful!!..
wglCreateContext Successful!!..
wglMakeCurrent Successful!!..
X:-0.791759, Y:-0.313479, Z:1.809654
X:-0.746226, Y:-0.410242, Z:1.809654
X:-0.688925, Y:-0.500534, Z:1.809654
X:-0.620759, Y:-0.582932, Z:1.809654
X:-0.542804, Y:-0.656137, Z:1.809654
X:-0.456288, Y:-0.718994, Z:1.809654
X:-0.362576, Y:-0.770513, Z:1.809654
X:-0.263146, Y:-0.809880, Z:1.809654
X:-0.159566, Y:-0.836475, Z:1.809654
X:-0.053470, Y:-0.849878, Z:1.809654
X:0.053470, Y:-0.849878, Z:1.809654
X:0.159566, Y:-0.836475, Z:1.809654
X:0.263146, Y:-0.809880, Z:1.809654
X:0.362576, Y:-0.770513, Z:1.809654
X:0.456288, Y:-0.718994, Z:1.809654
X:0.542804, Y:-0.656137, Z:1.809654
X:0.620760, Y:-0.582932, Z:1.809654
X:0.688925, Y:-0.500534, Z:1.809654
X:0.746226, Y:-0.410242, Z:1.809654
X:0.791759, Y:-0.313479, Z:1.809654
X:0.824805, Y:-0.211773, Z:1.809654
X:0.844844, Y:-0.106729, Z:1.809654
X:0.851558, Y:-0.000000, Z:1.809654
X:0.844844, Y:0.106728, Z:1.809654
X:0.824805, Y:0.211774, Z:1.809654
X:0.791759, Y:0.313480, Z:1.809654
X:0.746226, Y:0.410241, Z:1.809654
X:0.688925, Y:0.500534, Z:1.809654
X:0.620759, Y:0.582932, Z:1.809654
X:0.542804, Y:0.656137, Z:1.809654
X:0.456288, Y:0.718995, Z:1.809654
X:0.362576, Y:0.770513, Z:1.809654
X:0.263146, Y:0.809880, Z:1.809654
X:0.159566, Y:0.836475, Z:1.809654
X:0.053469, Y:0.849878, Z:1.809654
X:-0.053470, Y:0.849878, Z:1.809654
X:-0.159566, Y:0.836475, Z:1.809654
X:-0.263146, Y:0.809880, Z:1.809654
X:-0.362576, Y:0.770513, Z:1.809654
X:-0.456288, Y:0.718994, Z:1.809654
X:-0.542804, Y:0.656137, Z:1.809654
X:-0.620759, Y:0.582932, Z:1.809654
X:-0.688925, Y:0.500534, Z:1.809654
X:-0.746226, Y:0.410241, Z:1.809654
X:-0.791759, Y:0.313479, Z:1.809654
X:-0.824805, Y:0.211774, Z:1.809654
X:-0.844844, Y:0.106728, Z:1.809654
X:-0.736249, Y:0.000000, Z:1.859553
X:-0.730443, Y:-0.092276, Z:1.859553
X:-0.713118, Y:-0.183098, Z:1.859553
X:-0.684547, Y:-0.271031, Z:1.859553
X:-0.645180, Y:-0.354691, Z:1.859553
X:-0.595638, Y:-0.432756, Z:1.859553
X:-0.536703, Y:-0.503997, Z:1.859553
X:-0.469303, Y:-0.567289, Z:1.859553
X:-0.394502, Y:-0.621635, Z:1.859553
X:-0.313480, Y:-0.666178, Z:1.859553
X:-0.227514, Y:-0.700214, Z:1.859553
X:-0.137959, Y:-0.723208, Z:1.859553
X:-0.046229, Y:-0.734796, Z:1.859553
X:0.046229, Y:-0.734796, Z:1.859553
X:0.137959, Y:-0.723208, Z:1.859553
X:0.227514, Y:-0.700214, Z:1.859553
X:0.313480, Y:-0.666178, Z:1.859553
X:0.394502, Y:-0.621635, Z:1.859553
X:0.469303, Y:-0.567289, Z:1.859553
X:0.536702, Y:-0.503997, Z:1.859553
X:0.595638, Y:-0.432756, Z:1.859553
X:0.645180, Y:-0.354691, Z:1.859553
X:0.684547, Y:-0.271031, Z:1.859553
X:0.713118, Y:-0.183098, Z:1.859553
X:0.730443, Y:-0.092277, Z:1.859553
X:0.736249, Y:-0.000000, Z:1.859553
X:0.730443, Y:0.092276, Z:1.859553
X:0.713118, Y:0.183098, Z:1.859553
X:0.684547, Y:0.271031, Z:1.859553
X:0.645180, Y:0.354691, Z:1.859553
X:0.595638, Y:0.432756, Z:1.859553
X:0.536702, Y:0.503997, Z:1.859553
X:0.469303, Y:0.567290, Z:1.859553
X:0.394502, Y:0.621636, Z:1.859553
X:0.313479, Y:0.666178, Z:1.859553
X:0.227514, Y:0.700214, Z:1.859553
X:0.137959, Y:0.723208, Z:1.859553
X:0.046230, Y:0.734796, Z:1.859553
X:-0.046229, Y:0.734796, Z:1.859553
X:-0.137959, Y:0.723208, Z:1.859553
X:-0.227513, Y:0.700214, Z:1.859553
X:-0.313480, Y:0.666178, Z:1.859553
X:-0.394502, Y:0.621636, Z:1.859553
X:-0.469303, Y:0.567290, Z:1.859553
X:-0.536702, Y:0.503997, Z:1.859553
X:-0.595638, Y:0.432756, Z:1.859553
X:-0.645180, Y:0.354690, Z:1.859553
X:-0.684547, Y:0.271031, Z:1.859553
X:-0.713118, Y:0.183098, Z:1.859553
X:-0.730443, Y:0.092276, Z:1.859553
X:-0.736249, Y:-0.000000, Z:1.859553
X:-0.730443, Y:-0.092276, Z:1.859553
X:-0.713118, Y:-0.183097, Z:1.859553
X:-0.684547, Y:-0.271031, Z:1.859553
X:-0.645180, Y:-0.354691, Z:1.859553
X:-0.595638, Y:-0.432756, Z:1.859553
X:-0.536702, Y:-0.503997, Z:1.859553
X:-0.469303, Y:-0.567290, Z:1.859553
X:-0.394502, Y:-0.621635, Z:1.859553
X:-0.313480, Y:-0.666178, Z:1.859553
X:-0.227513, Y:-0.700215, Z:1.859553
X:-0.137959, Y:-0.723208, Z:1.859553
X:-0.046229, Y:-0.734796, Z:1.859553
X:0.046230, Y:-0.734796, Z:1.859553
X:0.137959, Y:-0.723208, Z:1.859553
X:0.227513, Y:-0.700215, Z:1.859553
X:0.313480, Y:-0.666178, Z:1.859553
X:0.394502, Y:-0.621635, Z:1.859553
X:0.469303, Y:-0.567289, Z:1.859553
X:0.536703, Y:-0.503997, Z:1.859553
X:0.595638, Y:-0.432757, Z:1.859553
X:0.645180, Y:-0.354691, Z:1.859553
X:0.684547, Y:-0.271031, Z:1.859553
X:0.713118, Y:-0.183097, Z:1.859553
X:0.730443, Y:-0.092277, Z:1.859553
X:0.736249, Y:-0.000000, Z:1.859553
X:0.730443, Y:0.092276, Z:1.859553
X:0.713118, Y:0.183098, Z:1.859553
X:0.684547, Y:0.271031, Z:1.859553
X:0.645180, Y:0.354691, Z:1.859553
X:0.595638, Y:0.432756, Z:1.859553
X:0.536702, Y:0.503997, Z:1.859553
X:0.469303, Y:0.567290, Z:1.859553
X:0.394502, Y:0.621636, Z:1.859553
X:0.313480, Y:0.666178, Z:1.859553
X:0.227513, Y:0.700214, Z:1.859553
X:0.137959, Y:0.723208, Z:1.859553
X:0.046229, Y:0.734796, Z:1.859553
X:-0.046230, Y:0.734796, Z:1.859553
X:-0.137959, Y:0.723208, Z:1.859553
X:-0.227513, Y:0.700214, Z:1.859553
X:-0.313480, Y:0.666178, Z:1.859553
X:-0.394502, Y:0.621635, Z:1.859553
X:-0.469303, Y:0.567290, Z:1.859553
X:-0.536702, Y:0.503997, Z:1.859553
X:-0.595638, Y:0.432756, Z:1.859553
X:-0.645180, Y:0.354691, Z:1.859553
X:-0.684547, Y:0.271031, Z:1.859553
X:-0.713118, Y:0.183098, Z:1.859553
X:-0.730443, Y:0.092276, Z:1.859553
X:-0.618034, Y:0.000000, Z:1.902113
X:-0.613161, Y:-0.077460, Z:1.902113
X:-0.598618, Y:-0.153699, Z:1.902113
X:-0.574634, Y:-0.227514, Z:1.902113
X:-0.541588, Y:-0.297740, Z:1.902113
X:-0.500000, Y:-0.363271, Z:1.902113
X:-0.450528, Y:-0.423073, Z:1.902113
X:-0.393950, Y:-0.476203, Z:1.902113
X:-0.331159, Y:-0.521824, Z:1.902113
X:-0.263146, Y:-0.559214, Z:1.902113
X:-0.190983, Y:-0.587785, Z:1.902113
X:-0.115808, Y:-0.607087, Z:1.902113
X:-0.038807, Y:-0.616815, Z:1.902113
X:0.038807, Y:-0.616815, Z:1.902113
X:0.115808, Y:-0.607087, Z:1.902113
X:0.190983, Y:-0.587785, Z:1.902113
X:0.263146, Y:-0.559214, Z:1.902113
X:0.331159, Y:-0.521824, Z:1.902113
X:0.393950, Y:-0.476203, Z:1.902113
X:0.450527, Y:-0.423074, Z:1.902113
X:0.500000, Y:-0.363271, Z:1.902113
X:0.541587, Y:-0.297740, Z:1.902113
X:0.574634, Y:-0.227514, Z:1.902113
X:0.598618, Y:-0.153699, Z:1.902113
X:0.613161, Y:-0.077460, Z:1.902113
X:0.618034, Y:-0.000000, Z:1.902113
X:0.613161, Y:0.077460, Z:1.902113
X:0.598618, Y:0.153699, Z:1.902113
X:0.574634, Y:0.227513, Z:1.902113
X:0.541588, Y:0.297740, Z:1.902113
X:0.500000, Y:0.363271, Z:1.902113
X:0.450528, Y:0.423074, Z:1.902113
X:0.393950, Y:0.476204, Z:1.902113
X:0.331159, Y:0.521824, Z:1.902113
X:0.263146, Y:0.559214, Z:1.902113
X:0.190983, Y:0.587785, Z:1.902113
X:0.115808, Y:0.607087, Z:1.902113
X:0.038807, Y:0.616815, Z:1.902113
X:-0.038807, Y:0.616815, Z:1.902113
X:-0.115808, Y:0.607087, Z:1.902113
X:-0.190983, Y:0.587785, Z:1.902113
X:-0.263146, Y:0.559214, Z:1.902113
X:-0.331159, Y:0.521824, Z:1.902113
X:-0.393950, Y:0.476204, Z:1.902113
X:-0.450528, Y:0.423074, Z:1.902113
X:-0.500000, Y:0.363272, Z:1.902113
X:-0.541588, Y:0.297740, Z:1.902113
X:-0.574634, Y:0.227514, Z:1.902113
X:-0.598618, Y:0.153699, Z:1.902113
X:-0.613161, Y:0.077460, Z:1.902113
X:-0.618034, Y:-0.000000, Z:1.902113
X:-0.613161, Y:-0.077460, Z:1.902113
X:-0.598618, Y:-0.153699, Z:1.902113
X:-0.574634, Y:-0.227513, Z:1.902113
X:-0.541587, Y:-0.297740, Z:1.902113
X:-0.500000, Y:-0.363272, Z:1.902113
X:-0.450528, Y:-0.423074, Z:1.902113
X:-0.393950, Y:-0.476204, Z:1.902113
X:-0.331159, Y:-0.521824, Z:1.902113
X:-0.263146, Y:-0.559214, Z:1.902113
X:-0.190983, Y:-0.587786, Z:1.902113
X:-0.115808, Y:-0.607087, Z:1.902113
X:-0.038807, Y:-0.616815, Z:1.902113
X:0.038807, Y:-0.616815, Z:1.902113
X:0.115808, Y:-0.607087, Z:1.902113
X:0.190983, Y:-0.587786, Z:1.902113
X:0.263146, Y:-0.559214, Z:1.902113
X:0.331160, Y:-0.521823, Z:1.902113
X:0.393950, Y:-0.476203, Z:1.902113
X:0.450528, Y:-0.423073, Z:1.902113
X:0.500000, Y:-0.363272, Z:1.902113
X:0.541587, Y:-0.297740, Z:1.902113
X:0.574634, Y:-0.227513, Z:1.902113
X:0.598618, Y:-0.153698, Z:1.902113
X:0.613161, Y:-0.077460, Z:1.902113
X:0.618034, Y:-0.000000, Z:1.902113
X:0.613161, Y:0.077460, Z:1.902113
X:0.598618, Y:0.153699, Z:1.902113
X:0.574634, Y:0.227514, Z:1.902113
X:0.541588, Y:0.297740, Z:1.902113
X:0.500000, Y:0.363271, Z:1.902113
X:0.450527, Y:0.423074, Z:1.902113
X:0.393950, Y:0.476204, Z:1.902113
X:0.331159, Y:0.521824, Z:1.902113
X:0.263147, Y:0.559214, Z:1.902113
X:0.190983, Y:0.587786, Z:1.902113
X:0.115808, Y:0.607087, Z:1.902113
X:0.038806, Y:0.616815, Z:1.902113
X:-0.038807, Y:0.616815, Z:1.902113
X:-0.115808, Y:0.607087, Z:1.902113
X:-0.190983, Y:0.587786, Z:1.902113
X:-0.263147, Y:0.559214, Z:1.902113
X:-0.331160, Y:0.521823, Z:1.902113
X:-0.393950, Y:0.476204, Z:1.902113
X:-0.450528, Y:0.423074, Z:1.902113
X:-0.500000, Y:0.363271, Z:1.902113
X:-0.541588, Y:0.297740, Z:1.902113
X:-0.574634, Y:0.227513, Z:1.902113
X:-0.598618, Y:0.153699, Z:1.902113
X:-0.613161, Y:0.077460, Z:1.902113
X:-0.497380, Y:0.000000, Z:1.937166
X:-0.493458, Y:-0.062338, Z:1.937166
X:-0.481753, Y:-0.123693, Z:1.937166
X:-0.462452, Y:-0.183098, Z:1.937166
X:-0.435857, Y:-0.239614, Z:1.937166
X:-0.402389, Y:-0.292352, Z:1.937166
X:-0.362574, Y:-0.340480, Z:1.937166
X:-0.317042, Y:-0.383237, Z:1.937166
X:-0.266509, Y:-0.419951, Z:1.937166
X:-0.211774, Y:-0.450042, Z:1.937166
X:-0.153699, Y:-0.473036, Z:1.937166
X:-0.093200, Y:-0.488570, Z:1.937166
X:-0.031231, Y:-0.496398, Z:1.937166
X:0.031231, Y:-0.496398, Z:1.937166
X:0.093200, Y:-0.488570, Z:1.937166
X:0.153699, Y:-0.473036, Z:1.937166
X:0.211774, Y:-0.450042, Z:1.937166
X:0.266509, Y:-0.419951, Z:1.937166
X:0.317042, Y:-0.383237, Z:1.937166
X:0.362574, Y:-0.340480, Z:1.937166
X:0.402388, Y:-0.292352, Z:1.937166
X:0.435857, Y:-0.239615, Z:1.937166
X:0.462452, Y:-0.183098, Z:1.937166
X:0.481753, Y:-0.123693, Z:1.937166
X:0.493457, Y:-0.062338, Z:1.937166
X:0.497380, Y:-0.000000, Z:1.937166
X:0.493458, Y:0.062338, Z:1.937166
X:0.481753, Y:0.123693, Z:1.937166
X:0.462452, Y:0.183098, Z:1.937166
X:0.435857, Y:0.239614, Z:1.937166
X:0.402388, Y:0.292352, Z:1.937166
X:0.362574, Y:0.340480, Z:1.937166
X:0.317042, Y:0.383238, Z:1.937166
X:0.266509, Y:0.419951, Z:1.937166
X:0.211774, Y:0.450042, Z:1.937166
X:0.153699, Y:0.473036, Z:1.937166
X:0.093200, Y:0.488570, Z:1.937166
X:0.031231, Y:0.496398, Z:1.937166
X:-0.031231, Y:0.496398, Z:1.937166
X:-0.093200, Y:0.488570, Z:1.937166
X:-0.153699, Y:0.473036, Z:1.937166
X:-0.211774, Y:0.450042, Z:1.937166
X:-0.266509, Y:0.419952, Z:1.937166
X:-0.317042, Y:0.383237, Z:1.937166
X:-0.362574, Y:0.340480, Z:1.937166
X:-0.402388, Y:0.292352, Z:1.937166
X:-0.435857, Y:0.239614, Z:1.937166
X:-0.462452, Y:0.183098, Z:1.937166
X:-0.481753, Y:0.123693, Z:1.937166
X:-0.493458, Y:0.062338, Z:1.937166
X:-0.497380, Y:-0.000000, Z:1.937166
X:-0.493458, Y:-0.062338, Z:1.937166
X:-0.481753, Y:-0.123693, Z:1.937166
X:-0.462452, Y:-0.183097, Z:1.937166
X:-0.435857, Y:-0.239615, Z:1.937166
X:-0.402388, Y:-0.292352, Z:1.937166
X:-0.362574, Y:-0.340480, Z:1.937166
X:-0.317042, Y:-0.383237, Z:1.937166
X:-0.266509, Y:-0.419951, Z:1.937166
X:-0.211774, Y:-0.450042, Z:1.937166
X:-0.153698, Y:-0.473036, Z:1.937166
X:-0.093200, Y:-0.488570, Z:1.937166
X:-0.031231, Y:-0.496398, Z:1.937166
X:0.031231, Y:-0.496398, Z:1.937166
X:0.093200, Y:-0.488570, Z:1.937166
X:0.153698, Y:-0.473036, Z:1.937166
X:0.211774, Y:-0.450042, Z:1.937166
X:0.266509, Y:-0.419951, Z:1.937166
X:0.317042, Y:-0.383237, Z:1.937166
X:0.362574, Y:-0.340480, Z:1.937166
X:0.402388, Y:-0.292353, Z:1.937166
X:0.435857, Y:-0.239615, Z:1.937166
X:0.462452, Y:-0.183097, Z:1.937166
X:0.481753, Y:-0.123693, Z:1.937166
X:0.493457, Y:-0.062338, Z:1.937166
X:0.497380, Y:-0.000000, Z:1.937166
X:0.493458, Y:0.062338, Z:1.937166
X:0.481753, Y:0.123693, Z:1.937166
X:0.462452, Y:0.183098, Z:1.937166
X:0.435857, Y:0.239614, Z:1.937166
X:0.402388, Y:0.292352, Z:1.937166
X:0.362574, Y:0.340480, Z:1.937166
X:0.317042, Y:0.383238, Z:1.937166
X:0.266509, Y:0.419951, Z:1.937166
X:0.211774, Y:0.450042, Z:1.937166
X:0.153699, Y:0.473036, Z:1.937166
X:0.093199, Y:0.488570, Z:1.937166
X:0.031230, Y:0.496398, Z:1.937166
X:-0.031231, Y:0.496398, Z:1.937166
X:-0.093199, Y:0.488570, Z:1.937166
X:-0.153699, Y:0.473036, Z:1.937166
X:-0.211774, Y:0.450042, Z:1.937166
X:-0.266510, Y:0.419951, Z:1.937166
X:-0.317042, Y:0.383238, Z:1.937166
X:-0.362574, Y:0.340480, Z:1.937166
X:-0.402388, Y:0.292352, Z:1.937166
X:-0.435857, Y:0.239614, Z:1.937166
X:-0.462452, Y:0.183097, Z:1.937166
X:-0.481753, Y:0.123693, Z:1.937166
X:-0.493458, Y:0.062338, Z:1.937166
X:-0.374763, Y:0.000000, Z:1.964574
X:-0.371808, Y:-0.046970, Z:1.964574
X:-0.362989, Y:-0.093200, Z:1.964574
X:-0.348446, Y:-0.137959, Z:1.964574
X:-0.328407, Y:-0.180543, Z:1.964574
X:-0.303190, Y:-0.220280, Z:1.964574
X:-0.273190, Y:-0.256543, Z:1.964574
X:-0.238883, Y:-0.288760, Z:1.964574
X:-0.200808, Y:-0.316423, Z:1.964574
X:-0.159566, Y:-0.339095, Z:1.964574
X:-0.115808, Y:-0.356421, Z:1.964574
X:-0.070224, Y:-0.368125, Z:1.964574
X:-0.023532, Y:-0.374023, Z:1.964574
X:0.023532, Y:-0.374023, Z:1.964574
X:0.070224, Y:-0.368125, Z:1.964574
X:0.115808, Y:-0.356421, Z:1.964574
X:0.159566, Y:-0.339095, Z:1.964574
X:0.200808, Y:-0.316423, Z:1.964574
X:0.238883, Y:-0.288760, Z:1.964574
X:0.273190, Y:-0.256543, Z:1.964574
X:0.303189, Y:-0.220280, Z:1.964574
X:0.328407, Y:-0.180543, Z:1.964574
X:0.348446, Y:-0.137959, Z:1.964574
X:0.362989, Y:-0.093200, Z:1.964574
